,city,REGION
32034,padavēdu,ASIA
32035,manuel ribas,SOUTH AMERICA
32036,sabinópolis,SOUTH AMERICA
32037,toubakoro,AFRICA
32038,brühl,EUROPE
32039,saren,ASIA
32040,sines,EUROPE
32041,knić,EUROPE
32042,kāshti,ASIA
32043,mahavanona,AFRICA
32044,mapanas,ASIA
32045,wennigsen,EUROPE
32046,west freehold,NORTH AMERICA
32047,pannimadai,ASIA
32048,warrenville,NORTH AMERICA
32049,turvo,SOUTH AMERICA
32050,aldenhoven,EUROPE
32051,san giorgio ionico,EUROPE
32052,forfar,EUROPE
32053,bad camberg,EUROPE
32054,saint-orens-de-gameville,EUROPE
32055,nagardevla budrukh,ASIA
32056,powell,NORTH AMERICA
32057,al mu‘aḑḑamīyah,ASIA
32058,plattling,EUROPE
32059,douar hammadi,AFRICA
32060,borborema,SOUTH AMERICA
32061,mariánské lázně,EUROPE
32062,kouroussa,AFRICA
32063,ishikawa,ASIA
32064,maldon,EUROPE
32065,terkuvengānallūr,ASIA
32066,barkuhi,ASIA
32067,agidel,EUROPE
32068,east rancho dominguez,NORTH AMERICA
32069,caldas,SOUTH AMERICA
32070,shichinohe,ASIA
32071,aqköl,ASIA
32072,chebrolu,ASIA
32073,oleggio,EUROPE
32074,sierra vista southeast,NORTH AMERICA
32075,aḑ ḑab‘ah,AFRICA
32076,kearsley,EUROPE
32077,north mankato,NORTH AMERICA
32078,edingen-neckarhausen,EUROPE
32079,mykolaivka,EUROPE
32080,wulong,ASIA
32081,natchez,NORTH AMERICA
32082,antas,SOUTH AMERICA
32083,sremska kamenica,EUROPE
32084,piney green,NORTH AMERICA
32085,siddāpur,ASIA
32086,ālangudi,ASIA
32087,rescaldina,EUROPE
32088,minamiaizu,ASIA
32089,kartuzy,EUROPE
32090,köprüköy,ASIA
32091,adustina,SOUTH AMERICA
32092,pānr,ASIA
32093,assenede,EUROPE
32094,sárvár,EUROPE
32095,begowāl,ASIA
32096,bochil,NORTH AMERICA
32097,kaoma,AFRICA
32098,kalkar,EUROPE
32099,feldkirchen,EUROPE
32100,mittweida,EUROPE
32101,bishops cleeve,EUROPE
32102,hautmont,EUROPE
32103,tranås,EUROPE
32104,miraíma,SOUTH AMERICA
32105,kawaii,ASIA
32106,almoloya de alquisiras,NORTH AMERICA
32107,haaren,EUROPE
32108,jefferson valley-yorktown,NORTH AMERICA
32109,odlābāri,ASIA
32110,shintō,ASIA
32111,ayomi,AFRICA
32112,douarnenez,EUROPE
32113,tamarakulam,ASIA
32114,montelupo fiorentino,EUROPE
32115,jacksonville,NORTH AMERICA
32116,caerfyrddin,EUROPE
32117,juan de acosta,SOUTH AMERICA
32118,leyton,EUROPE
32119,mankera,ASIA
32120,puerto deseado,SOUTH AMERICA
32121,pānsemāl,ASIA
32122,willowick,NORTH AMERICA
32123,vinto,SOUTH AMERICA
32124,grenaa,EUROPE
32125,mnagueur,AFRICA
32126,khat azakane,AFRICA
32127,nallagunta,ASIA
32128,tālbahat,ASIA
32129,waimalu,NORTH AMERICA
32130,klášterec nad ohří,EUROPE
32131,dippoldiswalde,EUROPE
32132,leuna,EUROPE
32133,pirangut,ASIA
32134,bhulwāl,ASIA
32135,birqāsh,AFRICA
32136,bamble,EUROPE
32137,hythe,EUROPE
32138,hajdúsámson,EUROPE
32139,indiana,NORTH AMERICA
32140,grünstadt,EUROPE
32141,ashtead,EUROPE
32142,bua yai,ASIA
32143,são josé do cedro,SOUTH AMERICA
32144,mers el hadjad,AFRICA
32145,orumanayūr,ASIA
32146,mirandiba,SOUTH AMERICA
32147,uslar,EUROPE
32148,santol,ASIA
32149,fianga,AFRICA
32150,barwon heads,OCEANIA
32151,hemsworth,EUROPE
32152,raghudebbati,ASIA
32153,khmis sidi al ’aydi,AFRICA
32154,wilkinsburg,NORTH AMERICA
32155,ardmore,NORTH AMERICA
32156,kātrāvulapalle,ASIA
32157,krasnovishersk,EUROPE
32158,ukrainka,EUROPE
32159,collingswood,NORTH AMERICA
32160,armthorpe,EUROPE
32161,antarvedipālem,ASIA
32162,juan aldama,NORTH AMERICA
32163,jitwārpur kumhra,ASIA
32164,taki,ASIA
32165,plewiska,EUROPE
32166,federal heights,NORTH AMERICA
32167,grajales,NORTH AMERICA
32168,staszów,EUROPE
32169,pulūr,ASIA
32170,tazert,AFRICA
32171,wells branch,NORTH AMERICA
32172,alto santo,SOUTH AMERICA
32173,shergarh,ASIA
32174,buhuşi,EUROPE
32175,st. helens,NORTH AMERICA
32176,kutavūr,ASIA
32177,clearview,NORTH AMERICA
32178,southchase,NORTH AMERICA
32179,beronono,AFRICA
32180,shanliang,ASIA
32181,sanjiang nongchang,ASIA
32182,são martinho do bispo,EUROPE
32183,chicago ridge,NORTH AMERICA
32184,rambha,ASIA
32185,ahrensfelde,EUROPE
32186,yuscarán,NORTH AMERICA
32187,circleville,NORTH AMERICA
32188,birstall,EUROPE
32189,ipiranga,SOUTH AMERICA
32190,boutilimit,AFRICA
32191,massalubrense,EUROPE
32192,kerben,ASIA
32193,thong pha phum,ASIA
32194,massaranduba,SOUTH AMERICA
32195,omiš,EUROPE
32196,braselton,NORTH AMERICA
32197,astolfo dutra,SOUTH AMERICA
32198,kakunodatemachi,ASIA
32199,fergus falls,NORTH AMERICA
32200,mcfarland,NORTH AMERICA
32201,sai buri,ASIA
32202,lone tree,NORTH AMERICA
32203,santiago jocotepec,NORTH AMERICA
32204,vöhringen,EUROPE
32205,sur singh,ASIA
32206,uzhur,EUROPE
32207,bad ischl,EUROPE
32208,ipanguaçu,SOUTH AMERICA
32209,villasanta,EUROPE
32210,tepoztlán,NORTH AMERICA
32211,kīlattingal,ASIA
32212,belison,ASIA
32213,luino,EUROPE
32214,gurinhém,SOUTH AMERICA
32215,valença,EUROPE
32216,leirvik,EUROPE
32217,grass valley,NORTH AMERICA
32218,rixheim,EUROPE
32219,el rodeo,NORTH AMERICA
32220,milhã,SOUTH AMERICA
32221,chāprā,ASIA
32222,dunmore,NORTH AMERICA
32223,thônex,EUROPE
32224,naţanz,ASIA
32225,matias barbosa,SOUTH AMERICA
32226,port lincoln,OCEANIA
32227,buchloe,EUROPE
32228,curuá,SOUTH AMERICA
32229,charcas,NORTH AMERICA
32230,jericho,NORTH AMERICA
32231,nowy tomyśl,EUROPE
32232,saint-paul-lès-dax,EUROPE
32233,kisanuki,ASIA
32234,east wenatchee,NORTH AMERICA
32235,roldán,SOUTH AMERICA
32236,kashin,EUROPE
32237,siroda,ASIA
32238,llantrisant,EUROPE
32239,phulwār,ASIA
32240,gudūr,ASIA
32241,shiloh,NORTH AMERICA
32242,capitão enéas,SOUTH AMERICA
32243,varde,EUROPE
32244,melsungen,EUROPE
32245,lagoa real,SOUTH AMERICA
32246,pilas,EUROPE
32247,sibundoy,SOUTH AMERICA
32248,wittstock,EUROPE
32249,feucht,EUROPE
32250,eraurā,ASIA
32251,pélézi,AFRICA
32252,baños,SOUTH AMERICA
32253,mŭ’minobod,ASIA
32254,lachute,NORTH AMERICA
32255,erbach,EUROPE
32256,torrijos,EUROPE
32257,trepuzzi,EUROPE
32258,valentim gentil,SOUTH AMERICA
32259,ústí nad orlicí,EUROPE
32260,niška banja,EUROPE
32261,doranahalli,ASIA
32262,byāhatti,ASIA
32263,castel san giovanni,EUROPE
32264,neuenkirchen,EUROPE
32265,lieusaint,EUROPE
32266,bovenden,EUROPE
32267,bougzoul,AFRICA
32268,bela,ASIA
32269,siderópolis,SOUTH AMERICA
32270,titiribí,SOUTH AMERICA
32271,noya,EUROPE
32272,méru,EUROPE
32273,kinogitan,ASIA
32274,rājim,ASIA
32275,rosemère,NORTH AMERICA
32276,emerald,OCEANIA
32277,adakplamé,AFRICA
32278,oschatz,EUROPE
32279,beilen,EUROPE
32280,lorsch,EUROPE
32281,weißenhorn,EUROPE
32282,sungai guntung,ASIA
32283,el guetar,AFRICA
32284,sidi ben adda,AFRICA
32285,tân vạn,ASIA
32286,san lorenzo,NORTH AMERICA
32287,tamār,ASIA
32288,erbach,EUROPE
32289,ershui,ASIA
32290,jodoigne,EUROPE
32291,joão neiva,SOUTH AMERICA
32292,sun lakes,NORTH AMERICA
32293,storozhynets,EUROPE
32294,lakewood park,NORTH AMERICA
32295,aiuaba,SOUTH AMERICA
32296,lagoa dos gatos,SOUTH AMERICA
32297,koundian,AFRICA
32298,colesville,NORTH AMERICA
32299,oostakker,EUROPE
32300,valday,EUROPE
32301,italva,SOUTH AMERICA
32302,ponnampatti,ASIA
32303,andalgalá,SOUTH AMERICA
32304,lakeland,NORTH AMERICA
32305,ban mueang nga,ASIA
32306,santiago de anaya,NORTH AMERICA
32307,new ulm,NORTH AMERICA
32308,sumbal,ASIA
32309,mill valley,NORTH AMERICA
32310,tibasosa,SOUTH AMERICA
32311,höchstadt an der aisch,EUROPE
32312,plumstead,NORTH AMERICA
32313,arenoso,NORTH AMERICA
32314,nules,EUROPE
32315,zazafotsy,AFRICA
32316,montalvânia,SOUTH AMERICA
32317,sjenica,EUROPE
32318,vammanal,ASIA
32319,douar lehgagcha,AFRICA
32320,arboga,EUROPE
32321,beekman,NORTH AMERICA
32322,kerugoya,AFRICA
32323,pedro afonso,SOUTH AMERICA
32324,bēylul,AFRICA
32325,teploklyuchenka,ASIA
32326,sāsan,ASIA
32327,fisciano,EUROPE
32328,ezequiel montes,NORTH AMERICA
32329,moudjbara,AFRICA
32330,ayni,ASIA
32331,nantwich,EUROPE
32332,narvik,EUROPE
32333,artondale,NORTH AMERICA
32334,bellefontaine,NORTH AMERICA
32335,el carmen de atrato,SOUTH AMERICA
32336,karugamād,ASIA
32337,frunze,ASIA
32338,el socorro,SOUTH AMERICA
32339,gouveia,EUROPE
32340,khadra,AFRICA
32341,chełmża,EUROPE
32342,karlivka,EUROPE
32343,cojedes,SOUTH AMERICA
32344,aßlar,EUROPE
32345,mazamitla,NORTH AMERICA
32346,río de oro,SOUTH AMERICA
32347,ivdel,EUROPE
32348,santa catalina,SOUTH AMERICA
32349,itakura,ASIA
32350,newport,NORTH AMERICA
32351,águas vermelhas,SOUTH AMERICA
32352,billère,EUROPE
32353,daean,ASIA
32354,nelas,EUROPE
32355,novohrodivka,EUROPE
32356,ostrzeszów,EUROPE
32357,kottaiyūr,ASIA
32358,mbini,AFRICA
32359,amāri,ASIA
32360,smithfield,NORTH AMERICA
32361,beloeil,EUROPE
32362,caudry,EUROPE
32363,pestovo,EUROPE
32364,cirò marina,EUROPE
32365,schneeberg,EUROPE
32366,suknadānga,ASIA
32367,kārai,ASIA
32368,ūttukkottai,ASIA
32369,rio azul,SOUTH AMERICA
32370,mignouré,AFRICA
32371,barāri,ASIA
32372,lapua,EUROPE
32373,primrose,AFRICA
32374,midlothian,NORTH AMERICA
32375,friesenheim,EUROPE
32376,allouez,NORTH AMERICA
32377,kīāshahr,ASIA
32378,wezembeek-oppem,EUROPE
32379,uttoxeter,EUROPE
32380,gafanha da nazaré,EUROPE
32381,anderson creek,NORTH AMERICA
32382,petrolândia,SOUTH AMERICA
32383,rotenburg an der fulda,EUROPE
32384,tierra amarilla,SOUTH AMERICA
32385,fāmenīn,ASIA
32386,santa adélia,SOUTH AMERICA
32387,esquipulas palo gordo,NORTH AMERICA
32388,destin,NORTH AMERICA
32389,lakoucun,ASIA
32390,antohobe,AFRICA
32391,fawley,EUROPE
32392,barjora,ASIA
32393,sibirila,AFRICA
32394,velykodolynske,EUROPE
32395,taguatinga,SOUTH AMERICA
32396,ilampillai,ASIA
32397,east norriton,NORTH AMERICA
32398,keāl,ASIA
32399,hokuei,ASIA
32400,haivoron,EUROPE
32401,wauconda,NORTH AMERICA
32402,audincourt,EUROPE
32403,turuttiyad,ASIA
32404,selmana,AFRICA
32405,pierre,NORTH AMERICA
32406,rānāpur,ASIA
32407,riposto,EUROPE
32408,córdoba,SOUTH AMERICA
32409,ricaurte,SOUTH AMERICA
32410,tapolca,EUROPE
32411,alewah,ASIA
32412,fujikawa,ASIA
32413,martinho campos,SOUTH AMERICA
32414,rājāsūr,ASIA
32415,busto garolfo,EUROPE
32416,candeias,SOUTH AMERICA
32417,iracema,SOUTH AMERICA
32418,rafaï,AFRICA
32419,takerbouzt,AFRICA
32420,brahmānandapuram,ASIA
32421,tall banāt,ASIA
32422,seonsan,ASIA
32423,beraketa,AFRICA
32424,ambahita,AFRICA
32425,mahavelona,AFRICA
32426,marotsiraka,AFRICA
32427,mahajamba,AFRICA
32428,ambatomarina,AFRICA
32429,antanambaobe,AFRICA
32430,kalandy,AFRICA
32431,bekipay,AFRICA
32432,marokarima,AFRICA
32433,fiadanana,AFRICA
32434,mahatsinjony,AFRICA
32435,vanono,AFRICA
32436,talata-vohimena,AFRICA
32437,vatolatsaka,AFRICA
32438,belambo,AFRICA
32439,miarinarivo,AFRICA
32440,beharona,AFRICA
32441,ambohimitombo,AFRICA
32442,tsarahasina,AFRICA
32443,bevato,AFRICA
32444,ankiliabo,AFRICA
32445,amborondra,AFRICA
32446,bealanana,AFRICA
32447,sahalanona,AFRICA
32448,ambodihara,AFRICA
32449,ilha de moçambique,AFRICA
32450,o‘nhayot,ASIA
32451,shofirkon shahri,ASIA
32452,forest park,NORTH AMERICA
32453,meilen,EUROPE
32454,berettyóújfalu,EUROPE
32455,lower moreland,NORTH AMERICA
32456,montfoort,EUROPE
32457,kamituga,AFRICA
32458,annāram,ASIA
32459,şaḩnāyā,ASIA
32460,coribe,SOUTH AMERICA
32461,koundara,AFRICA
32462,bandraboua,AFRICA
32463,sharonville,NORTH AMERICA
32464,beach park,NORTH AMERICA
32465,taiyong,ASIA
32466,lys-lès-lannoy,EUROPE
32467,shāndīz,ASIA
32468,matane,NORTH AMERICA
32469,donji vakuf,EUROPE
32470,ettenheim,EUROPE
32471,mirzāpur,ASIA
32472,kongarapalli,ASIA
32473,pāli,ASIA
32474,bni darkoul,AFRICA
32475,chumpak,ASIA
32476,ambohimiera,AFRICA
32477,fort lewis,NORTH AMERICA
32478,greenwood,NORTH AMERICA
32479,haßfurt,EUROPE
32480,pemberton,EUROPE
32481,ganguvārpatti,ASIA
32482,kuraymah,AFRICA
32483,beiwusidui,ASIA
32484,hünxe,EUROPE
32485,nevel,EUROPE
32486,thames centre,NORTH AMERICA
32487,felixlândia,SOUTH AMERICA
32488,mirinzal,SOUTH AMERICA
32489,oud-turnhout,EUROPE
32490,jardim de piranhas,SOUTH AMERICA
32491,sutihār,ASIA
32492,boha,ASIA
32493,santa branca,SOUTH AMERICA
32494,mankal,ASIA
32495,kambila,AFRICA
32496,raydah,ASIA
32497,college park,NORTH AMERICA
32498,soledade,SOUTH AMERICA
32499,ovidiu,EUROPE
32500,merošina,EUROPE
32501,goianápolis,SOUTH AMERICA
32502,lübben (spreewald),EUROPE
32503,sakaki,ASIA
32504,anadia,SOUTH AMERICA
32505,rājnagar,ASIA
32506,roselle park,NORTH AMERICA
32507,saint-martin-de-crau,EUROPE
32508,papágos,EUROPE
32509,gvardeysk,EUROPE
32510,pacaembu,SOUTH AMERICA
32511,beasain,EUROPE
32512,teays valley,NORTH AMERICA
32513,bad soden-salmünster,EUROPE
32514,méridjonou,AFRICA
32515,chaugāin,ASIA
32516,krasnogvardeyskoye,EUROPE
32517,kargıpınar,ASIA
32518,bedfordview,AFRICA
32519,richland,NORTH AMERICA
32520,mcpherson,NORTH AMERICA
32521,nova ipixuna,SOUTH AMERICA
32522,detva,EUROPE
32523,bolívar,SOUTH AMERICA
32524,hilpoltstein,EUROPE
32525,lauchhammer,EUROPE
32526,belwāra,ASIA
32527,amāha,ASIA
32528,kępno,EUROPE
32529,michendorf,EUROPE
32530,havelock north,OCEANIA
32531,kanākir,ASIA
32532,thouars,EUROPE
32533,la entrada,NORTH AMERICA
32534,belsandi tāra,ASIA
32535,bambang,ASIA
32536,sankt leon-rot,EUROPE
32537,cassina de’ pecchi,EUROPE
32538,misano adriatico,EUROPE
32539,quakenbrück,EUROPE
32540,perdūr,ASIA
32541,torre del campo,EUROPE
32542,montataire,EUROPE
32543,narasingapuram,ASIA
32544,powell river,NORTH AMERICA
32545,furukawamen,ASIA
32546,berre-l’étang,EUROPE
32547,grünberg,EUROPE
32548,krumbach,EUROPE
32549,marostica,EUROPE
32550,carleton place,NORTH AMERICA
32551,ichtegem,EUROPE
32552,castellanza,EUROPE
32553,mccalla,NORTH AMERICA
32554,llanera,EUROPE
32555,san josé acatempa,NORTH AMERICA
32556,brandermill,NORTH AMERICA
32557,hohenstein-ernstthal,EUROPE
32558,attibele,ASIA
32559,bang racham,ASIA
32560,aracatu,SOUTH AMERICA
32561,sesquilé,SOUTH AMERICA
32562,brierley hill,EUROPE
32563,ibicuí,SOUTH AMERICA
32564,tarhzout,AFRICA
32565,streetly,EUROPE
32566,tsingoni,AFRICA
32567,hunasagi,ASIA
32568,rocky point,NORTH AMERICA
32569,san lorenzo,NORTH AMERICA
32570,locorotondo,EUROPE
32571,nachikatsuura,ASIA
32572,zhipingxiang,ASIA
32573,cossato,EUROPE
32574,abre campo,SOUTH AMERICA
32575,gesuba,AFRICA
32576,khe sanh,ASIA
32577,sukma,ASIA
32578,wood dale,NORTH AMERICA
32579,diego de almagro,SOUTH AMERICA
32580,julianadorp,EUROPE
32581,forest hill,NORTH AMERICA
32582,vīraganūr,ASIA
32583,papagaios,SOUTH AMERICA
32584,milovice,EUROPE
32585,mansidão,SOUTH AMERICA
32586,kaspiyskiy,EUROPE
32587,willow grove,NORTH AMERICA
32588,balassagyarmat,EUROPE
32589,oued taria,AFRICA
32590,alterosa,SOUTH AMERICA
32591,maracaí,SOUTH AMERICA
32592,muttunāyakkanpatti,ASIA
32593,khergām,ASIA
32594,philippsburg,EUROPE
32595,rossington,EUROPE
32596,kelangāh,ASIA
32597,alto paraná,SOUTH AMERICA
32598,pierrelatte,EUROPE
32599,bebra,EUROPE
32600,debre werk’,AFRICA
32601,wanding,ASIA
32602,midleton,EUROPE
32603,moralzarzal,EUROPE
32604,bickley,EUROPE
32605,kubādupuram,ASIA
32606,guelph/eramosa,NORTH AMERICA
32607,krishnarāyapuram,ASIA
32608,santo augusto,SOUTH AMERICA
32609,grão mogol,SOUTH AMERICA
32610,markt schwaben,EUROPE
32611,tucacas,SOUTH AMERICA
32612,oberhaching,EUROPE
32613,bukedea,AFRICA
32614,mogeiro,SOUTH AMERICA
32615,denzlingen,EUROPE
32616,millbury,NORTH AMERICA
32617,hall in tirol,EUROPE
32618,urbana,NORTH AMERICA
32619,tulchyn,EUROPE
32620,dumri,ASIA
32621,bhogpur,ASIA
32622,salaverry,SOUTH AMERICA
32623,jīran,ASIA
32624,bog walk,NORTH AMERICA
32625,tidjelabine,AFRICA
32626,galmi,AFRICA
32627,bellair-meadowbrook terrace,NORTH AMERICA
32628,joaquim pires,SOUTH AMERICA
32629,polukallu,ASIA
32630,biougra,AFRICA
32631,glenpool,NORTH AMERICA
32632,hawarden,EUROPE
32633,lauterbach,EUROPE
32634,jaca,EUROPE
32635,tumbippādi,ASIA
32636,eastham,EUROPE
32637,areado,SOUTH AMERICA
32638,cefalù,EUROPE
32639,jabbeke,EUROPE
32640,marshall,NORTH AMERICA
32641,sāgar,ASIA
32642,caselle torinese,EUROPE
32643,sido,AFRICA
32644,elfers,NORTH AMERICA
32645,matiçan,EUROPE
32646,white house,NORTH AMERICA
32647,tāti,ASIA
32648,roncq,EUROPE
32649,luling,NORTH AMERICA
32650,york,NORTH AMERICA
32651,bollène,EUROPE
32652,hòa thượng,ASIA
32653,south sioux city,NORTH AMERICA
32654,simplício mendes,SOUTH AMERICA
32655,ping’anbao,ASIA
32656,westmont,NORTH AMERICA
32657,aurora,NORTH AMERICA
32658,linganaboyinacherla,ASIA
32659,alcanena,EUROPE
32660,taphan hin,ASIA
32661,tracunhaém,SOUTH AMERICA
32662,eichstätt,EUROPE
32663,wakasa,ASIA
32664,binkolo,AFRICA
32665,kettering,NORTH AMERICA
32666,ibipitanga,SOUTH AMERICA
32667,mégara,EUROPE
32668,elk plain,NORTH AMERICA
32669,tamalameque,SOUTH AMERICA
32670,frankenberg,EUROPE
32671,kishanpur ratwāra,ASIA
32672,polavaram,ASIA
32673,gonzalez,NORTH AMERICA
32674,manoel vitorino,SOUTH AMERICA
32675,tarauna,ASIA
32676,qiblaí,ASIA
32677,avanhandava,SOUTH AMERICA
32678,shtërpcë,EUROPE
32679,huangyadong,ASIA
32680,guamal,SOUTH AMERICA
32681,weno,OCEANIA
32682,luozi,AFRICA
32683,saboeiro,SOUTH AMERICA
32684,solaro,EUROPE
32685,lyndhurst,NORTH AMERICA
32686,channahon,NORTH AMERICA
32687,carmópolis,SOUTH AMERICA
32688,grand falls,NORTH AMERICA
32689,iskapalli,ASIA
32690,toulal,AFRICA
32691,zhovkva,EUROPE
32692,polotitlán de la ilustración,NORTH AMERICA
32693,sauk rapids,NORTH AMERICA
32694,san rafael las flores,NORTH AMERICA
32695,amantea,EUROPE
32696,shlisselburg,EUROPE
32697,beachwood,NORTH AMERICA
32698,parihāra,ASIA
32699,dogāchi,ASIA
32700,carapebus,SOUTH AMERICA
32701,coldwater,NORTH AMERICA
32702,itaguara,SOUTH AMERICA
32703,batuan,ASIA
32704,māndalgarh,ASIA
32705,trinitapoli,EUROPE
32706,fujimi,ASIA
32707,mount barker,OCEANIA
32708,kāuriya,ASIA
32709,ribeiro do amparo,SOUTH AMERICA
32710,holzgerlingen,EUROPE
32711,hīdaj,ASIA
32712,primavera,SOUTH AMERICA
32713,gangaikondān,ASIA
32714,saloá,SOUTH AMERICA
32715,barra do mendes,SOUTH AMERICA
32716,asperg,EUROPE
32717,north battleford,NORTH AMERICA
32718,paripueira,SOUTH AMERICA
32719,valayam,ASIA
32720,fara in sabina,EUROPE
32721,kamigōri,ASIA
32722,valencia west,NORTH AMERICA
32723,haidarnagar,ASIA
32724,north auburn,NORTH AMERICA
32725,santa cruz de bezana,EUROPE
32726,antigua,EUROPE
32727,vellodu,ASIA
32728,iygli,AFRICA
32729,cosham,EUROPE
32730,new franklin,NORTH AMERICA
32731,bridgetown,NORTH AMERICA
32732,vembārpatti,ASIA
32733,strada,EUROPE
32734,pervomaysk,EUROPE
32735,wayland,NORTH AMERICA
32736,pedro velho,SOUTH AMERICA
32737,bedford,NORTH AMERICA
32738,newington,NORTH AMERICA
32739,löningen,EUROPE
32740,enniskillen,EUROPE
32741,khajawa,ASIA
32742,seirō,ASIA
32743,pigüé,SOUTH AMERICA
32744,trbovlje,EUROPE
32745,clemencia,SOUTH AMERICA
32746,irikkūr,ASIA
32747,ipswich,NORTH AMERICA
32748,fleury-mérogis,EUROPE
32749,hawaiian gardens,NORTH AMERICA
32750,drapetsóna,EUROPE
32751,skoczów,EUROPE
32752,wanzleben,EUROPE
32753,emanzimtoti,AFRICA
32754,waycross,NORTH AMERICA
32755,wörgl,EUROPE
32756,schwaz,EUROPE
32757,colangute,ASIA
32758,turuvanūr,ASIA
32759,dowbarān,ASIA
32760,halawa,NORTH AMERICA
32761,magalhães de almeida,SOUTH AMERICA
32762,littleborough,EUROPE
32763,ewarton,NORTH AMERICA
32764,calafat,EUROPE
32765,fontenay-le-comte,EUROPE
32766,nawāgarh,ASIA
32767,san antonio de las vueltas,NORTH AMERICA
32768,pedernales,NORTH AMERICA
32769,plav,EUROPE
32770,passo de camarajibe,SOUTH AMERICA
32771,tako,ASIA
32772,itagi,SOUTH AMERICA
32773,gangavalli,ASIA
32774,koppies,AFRICA
32775,lumberton,NORTH AMERICA
32776,graça,SOUTH AMERICA
32777,kamnik,EUROPE
32778,boyovut,ASIA
32779,wombourn,EUROPE
32780,unión de tula,NORTH AMERICA
32781,rønne,EUROPE
32782,verín,EUROPE
32783,kivertsi,EUROPE
32784,olean,NORTH AMERICA
32785,assaí,SOUTH AMERICA
32786,carmo de minas,SOUTH AMERICA
32787,meerane,EUROPE
32788,achuapa,NORTH AMERICA
32789,bideipur,ASIA
32790,acajutiba,SOUTH AMERICA
32791,spaichingen,EUROPE
32792,sarāyān,ASIA
32793,beelitz,EUROPE
32794,tibri,ASIA
32795,anapurus,SOUTH AMERICA
32796,bad dürrheim,EUROPE
32797,arbaa laaounate,AFRICA
32798,el kansera,AFRICA
32799,san ġiljan,EUROPE
32800,worthington,NORTH AMERICA
32801,oftringen,EUROPE
32802,vaires-sur-marne,EUROPE
32803,broussard,NORTH AMERICA
32804,villalba,EUROPE
32805,san rafael petzal,NORTH AMERICA
32806,ban bang muang,ASIA
32807,stolin,EUROPE
32808,akropong,AFRICA
32809,ban tha luang lang,ASIA
32810,couvin,EUROPE
32811,tomiño,EUROPE
32812,siemiatycze,EUROPE
32813,kingston,NORTH AMERICA
32814,jinmingsi,ASIA
32815,rosyth,EUROPE
32816,sannicandro garganico,EUROPE
32817,mont-laurier,NORTH AMERICA
32818,juvignac,EUROPE
32819,higashimiyoshi,ASIA
32820,angermünde,EUROPE
32821,madānpur,ASIA
32822,simri,ASIA
32823,bessonovka,EUROPE
32824,caçu,SOUTH AMERICA
32825,ampasinambo,AFRICA
32826,zhongliao,ASIA
32827,chaoyangdicun,ASIA
32828,morangis,EUROPE
32829,guapé,SOUTH AMERICA
32830,lomma,EUROPE
32831,on top of the world designated place,NORTH AMERICA
32832,morwell,OCEANIA
32833,varedo,EUROPE
32834,orange city,NORTH AMERICA
32835,arugollu,ASIA
32836,bouchabel,AFRICA
32837,berceni,EUROPE
32838,messadine,AFRICA
32839,gouka,AFRICA
32840,kirkwood,AFRICA
32841,mcminnville,NORTH AMERICA
32842,maumee,NORTH AMERICA
32843,feliz,SOUTH AMERICA
32844,leverano,EUROPE
32845,san agustín de guadalix,EUROPE
32846,sendenhorst,EUROPE
32847,taggia,EUROPE
32848,tampamolón corona,NORTH AMERICA
32849,kodigenahalli,ASIA
32850,sidi abdelkarim,AFRICA
32851,auburn,NORTH AMERICA
32852,santa margarita,EUROPE
32853,singalāndāpuram,ASIA
32854,são pedro do piauí,SOUTH AMERICA
32855,gülchö,ASIA
32856,amrābād,ASIA
32857,travagliato,EUROPE
32858,bandarbeyla,AFRICA
32859,nehrəm,ASIA
32860,cambados,EUROPE
32861,chityāl,ASIA
32862,lipno,EUROPE
32863,megarine,AFRICA
32864,orange walk,NORTH AMERICA
32865,gárdony,EUROPE
32866,kannivādi,ASIA
32867,snoqualmie,NORTH AMERICA
32868,jardín,SOUTH AMERICA
32869,settara,AFRICA
32870,uruoca,SOUTH AMERICA
32871,rostamābād,ASIA
32872,central elgin,NORTH AMERICA
32873,itinga,SOUTH AMERICA
32874,flores de goiás,SOUTH AMERICA
32875,urupês,SOUTH AMERICA
32876,sóller,EUROPE
32877,nawāda,ASIA
32878,manavālakurichi,ASIA
32879,flower hill,NORTH AMERICA
32880,barghāt,ASIA
32881,pegnitz,EUROPE
32882,forster,OCEANIA
32883,hawick,EUROPE
32884,ömerli,ASIA
32885,msata,AFRICA
32886,badarwās,ASIA
32887,mata,AFRICA
32888,tacaimbó,SOUTH AMERICA
32889,gopālpur,ASIA
32890,bondeno,EUROPE
32891,ang thong,ASIA
32892,zarghūn shahr,ASIA
32893,sidmouth,EUROPE
32894,zmiiv,EUROPE
32895,ataléia,SOUTH AMERICA
32896,futrono,SOUTH AMERICA
32897,guaraniaçu,SOUTH AMERICA
32898,priverno,EUROPE
32899,enghien,EUROPE
32900,urbino,EUROPE
32901,azle,NORTH AMERICA
32902,bodagudipādu,ASIA
32903,palkūr,ASIA
32904,angical,SOUTH AMERICA
32905,ibateguara,SOUTH AMERICA
32906,taglio,EUROPE
32907,darihat,ASIA
32908,uruana,SOUTH AMERICA
32909,carros,EUROPE
32910,ephrata,NORTH AMERICA
32911,malepur,ASIA
32912,nova trento,SOUTH AMERICA
32913,bhalil,AFRICA
32914,ighrem n’ougdal,AFRICA
